location_1,location_2,distance
Yamagata-ken,West_Virginia,1471.24640769
Yamagata-ken,Wisconsin,1676.49263646
Yamagata-ken,Wyoming,1656.2363275
Yamagata-ken,Israel,2053.33040779
Yamaguchi-ken,Australian_Capital_Territory,1791.14344519
Yamaguchi-ken,New_South_Wales,1527.69886093
Yamaguchi-ken,Northern_Territory,2040.59916455
Yamaguchi-ken,Queensland,1597.29588754
Yamaguchi-ken,South_Australia,1480.47156994
Yamaguchi-ken,Tasmania,1502.08949807
Yamaguchi-ken,Victoria,1577.34477826
Yamaguchi-ken,Western_Australia,1652.68789729
Yamaguchi-ken,Alberta,1616.6180834
Yamaguchi-ken,British_Columbia,1307.8719954
Yamaguchi-ken,Manitoba,1595.01384446
Yamaguchi-ken,New_Brunswick,1366.45786215
Yamaguchi-ken,Newfoundland_and_Labrador,1375.18020532
Yamaguchi-ken,Nova_Scotia,1317.61005083
Yamaguchi-ken,Ontario,1399.95080215
Yamaguchi-ken,Prince_Edward_Island,1429.51208549
Yamaguchi-ken,Quebec,1441.66621492
Yamaguchi-ken,Saskatchewan,1544.32862303
Yamaguchi-ken,Northwest_Territories,2344.30281423
Yamaguchi-ken,Nunavut,2678.70442302
Yamaguchi-ken,Yukon,2260.78086372
Yamaguchi-ken,Anhui,1716.14024127
Yamaguchi-ken,Beijing,2205.54117686
Yamaguchi-ken,Chongqing,1600.33426886
Yamaguchi-ken,Fujian,2035.7043885
Yamaguchi-ken,Gansu,1895.83878254
Yamaguchi-ken,Guangdong,2226.65517713
Yamaguchi-ken,Guangxi,1830.23335422
Yamaguchi-ken,Guizhou,1813.47163411
Yamaguchi-ken,Hainan,1993.79074776
Yamaguchi-ken,Hebei,1848.88627074
Yamaguchi-ken,Heilongjiang,1797.32252008
Yamaguchi-ken,Henan,1863.18234014
Yamaguchi-ken,Hubei,1803.03989474
Yamaguchi-ken,Hunan,1754.1178325
Yamaguchi-ken,Inner_Mongolia,1889.52828765
Yamaguchi-ken,Jiangsu,1764.11689075
Yamaguchi-ken,Jiangxi,2027.27850482
Yamaguchi-ken,Jilin,1784.30580842
Yamaguchi-ken,Liaoning,1664.02948983
Yamaguchi-ken,Ningxia,2088.0920043
Yamaguchi-ken,Qinghai,2173.73331378
Yamaguchi-ken,Shaanxi,1886.84481128
Yamaguchi-ken,Shandong,1698.15772523
Yamaguchi-ken,Shanghai,2120.199413
Yamaguchi-ken,Shanxi,1923.73577876
Yamaguchi-ken,Sichuan,1631.36337946
Yamaguchi-ken,Tianjin,2046.91509779
Yamaguchi-ken,Tibet,2428.93012801
Yamaguchi-ken,Xinjiang,2101.19620713
Yamaguchi-ken,Yunnan,2011.51717856
Yamaguchi-ken,Zhejiang,1910.05333739
Yamaguchi-ken,Greece,1333.15810134
Yamaguchi-ken,Norway,1565.02610667
Yamaguchi-ken,Romania,1674.81489116
Yamaguchi-ken,Slovakia,1861.88836991
Yamaguchi-ken,Spain,1487.9181181
Yamaguchi-ken,Portugal,1368.18580068
Yamaguchi-ken,Ireland,1913.82618894
Yamaguchi-ken,France,1651.22690848
Yamaguchi-ken,Slovenia,1590.91996377
Yamaguchi-ken,Netherlands,1673.29509404
Yamaguchi-ken,Finland,1564.54633982
Yamaguchi-ken,Austria,1595.45777665
Yamaguchi-ken,United-Kingdom,1422.75268307
Yamaguchi-ken,Italy,1337.0969015
Yamaguchi-ken,Germany,1514.68204549
Yamaguchi-ken,Lithuania,1581.66616921
Yamaguchi-ken,Denmark,1653.55746637
Yamaguchi-ken,Latvia,1481.74804316
Yamaguchi-ken,Estonia,1460.54397996
Yamaguchi-ken,Hungary,1611.36097485
Yamaguchi-ken,Luxembourg,1676.55872598
Yamaguchi-ken,Bulgaria,1536.09883261
Yamaguchi-ken,Czech,1606.81111486
Yamaguchi-ken,Switzerland,1364.3054654
Yamaguchi-ken,Sweden,1330.16698693
Yamaguchi-ken,Cyprus,1727.72314461
Yamaguchi-ken,Uttar_Pradesh,2718.17601162
Yamaguchi-ken,Rajasthan,2797.93502031
Yamaguchi-ken,Haryana,2757.6005134
Yamaguchi-ken,Puducherry,2381.99777544
Yamaguchi-ken,West_Bengal,2538.96988252
Yamaguchi-ken,Andhra_Pradesh,2522.22319922
Yamaguchi-ken,Arunachal_Pradesh,3157.46994108
Yamaguchi-ken,Sikkim,2807.76372424
Yamaguchi-ken,Assam,2819.23893125
Yamaguchi-ken,Uttarakhand,2636.25109902
Yamaguchi-ken,Tamil_Nadu,2315.447054
Yamaguchi-ken,Mizoram,2813.33178061
Yamaguchi-ken,Himachal_Pradesh,2384.67943066
Yamaguchi-ken,Meghalaya,3111.53009064
Yamaguchi-ken,Gujarat,2678.16391517
Yamaguchi-ken,Odisha,2488.48412139
Yamaguchi-ken,Maharashtra,2504.87110888
Yamaguchi-ken,Nct_of_Delhi,2818.33191053
Yamaguchi-ken,Chhattisgarh,2692.65965928
Yamaguchi-ken,Manipur,2643.31421991
Yamaguchi-ken,Bihar,2778.62993598
Yamaguchi-ken,Tripura,2646.41079207
Yamaguchi-ken,Jammu_and_Kashmir,2826.0102208
Yamaguchi-ken,Punjab,2465.56257365
Yamaguchi-ken,Goa,2233.09379796
Yamaguchi-ken,Madhya_Pradesh,2630.69240157
Yamaguchi-ken,Jharkhand,2808.02854893
Yamaguchi-ken,Andaman_and_Nicobar_Islands,2628.35154818
Yamaguchi-ken,Karnataka,2549.88654434
Yamaguchi-ken,Daman_and_Diu,3363.41040685
Yamaguchi-ken,Nagaland,2951.18395149
Yamaguchi-ken,Kerala,2061.05683847
Yamaguchi-ken,Aichi-ken,570.101116816
Yamaguchi-ken,Akita-ken,511.812544394
Yamaguchi-ken,Aomori-ken,393.857768446
Yamaguchi-ken,Chiba-ken,466.138349592
Yamaguchi-ken,Ehime-ken,217.773498941
Yamaguchi-ken,Fukui-ken,405.467063461
Yamaguchi-ken,Fukuoka-ken,437.117890464
Yamaguchi-ken,Fukushima-ken,409.606974722
Yamaguchi-ken,Gifu-ken,302.533243878
Yamaguchi-ken,Gumma-ken,327.705430336
Yamaguchi-ken,Hiroshima-ken,346.665017606
Yamaguchi-ken,Hokkaido,315.430732429
Yamaguchi-ken,Hyogo-ken,376.869104412
Yamaguchi-ken,Ibaraki-ken,341.323546083
Yamaguchi-ken,Ishikawa-ken,353.326154554
Yamaguchi-ken,Iwate-ken,414.452278817
Yamaguchi-ken,Kagawa-ken,295.882634582
Yamaguchi-ken,Kagoshima-ken,396.509379065
Yamaguchi-ken,Kanagawa-ken,638.072493238
Yamaguchi-ken,Kochi-ken,237.632504977
Yamaguchi-ken,Kumamoto-ken,336.590503732
Yamaguchi-ken,Kyoto-fu,499.163051942
Yamaguchi-ken,Mie-ken,306.410837419
Yamaguchi-ken,Miyagi-ken,427.003445193
Yamaguchi-ken,Miyazaki-ken,337.736874883
Yamaguchi-ken,Nagano-ken,366.051163007
Yamaguchi-ken,Nagasaki-ken,312.998201197
Yamaguchi-ken,Nara-ken,321.154082386
Yamaguchi-ken,Niigata-ken,377.996452338
Yamaguchi-ken,Oita-ken,232.641428625
Yamaguchi-ken,Okayama-ken,323.749403022
Yamaguchi-ken,Okinawa-ken,839.864097927
Yamaguchi-ken,Osaka-fu,517.128252906
Yamaguchi-ken,Saga-ken,425.858695441
Yamaguchi-ken,Saitama-ken,518.928215011
Yamaguchi-ken,Shiga-ken,543.17478117
Yamaguchi-ken,Shimane-ken,410.280735178
Yamaguchi-ken,Shizuoka-ken,320.633113798
Yamaguchi-ken,Tochigi-ken,381.823438578
Yamaguchi-ken,Tokushima-ken,287.0778052
Yamaguchi-ken,Tokyo-to,941.29844639
Yamaguchi-ken,Tottori-ken,401.177372992
Yamaguchi-ken,Toyama-ken,341.628151067
Yamaguchi-ken,Wakayama-ken,238.360671115
Yamaguchi-ken,Yamagata-ken,493.292026084
Yamaguchi-ken,Yamaguchi-ken,0.0
Yamaguchi-ken,Yamanashi-ken,356.607377085
Yamaguchi-ken,Adygea,1689.9425252
Yamaguchi-ken,Altai_Krai,1838.65421774
Yamaguchi-ken,Altai_Republic,2212.45047589
Yamaguchi-ken,Amur_Oblast,1943.34610955
Yamaguchi-ken,Arkhangelsk_Oblast,1821.85613471
Yamaguchi-ken,Astrakhan_Oblast,1828.3544534
Yamaguchi-ken,Bashkortostan,1868.77330106
Yamaguchi-ken,Belgorod_Oblast,1724.23944343
Yamaguchi-ken,Bryansk_Oblast,1684.15167282
Yamaguchi-ken,Buryatia,2068.906358
Yamaguchi-ken,Chechnya,2821.46107169
Yamaguchi-ken,Chelyabinsk_Oblast,1774.4043608
Yamaguchi-ken,Chukotka,2414.33516587
Yamaguchi-ken,Chuvashia,1781.98495346
Yamaguchi-ken,Dagestan,2443.68581398
Yamaguchi-ken,Ingushetia,2850.38016933
Yamaguchi-ken,Irkutsk_Oblast,1899.72203966
Yamaguchi-ken,Ivanovo_Oblast,1636.39544748
Yamaguchi-ken,Jewish_Autonomous_Oblast,1913.37191732
Yamaguchi-ken,Kabardino_Balkaria,2034.70617506
Yamaguchi-ken,Kaliningrad_Oblast,1673.43065987
Yamaguchi-ken,Kalmykia,2099.10839228
Yamaguchi-ken,Kaluga_Oblast,1584.34963581
Yamaguchi-ken,Kamchatka_Krai,1942.19966235
Yamaguchi-ken,Karachay_Cherkessia,1966.53968004
Yamaguchi-ken,Karelia,1766.3921362
Yamaguchi-ken,Kemerovo_Oblast,1857.25349264
Yamaguchi-ken,Khabarovsk_Krai,1779.40427895
Yamaguchi-ken,Khakassia,1931.60219284
Yamaguchi-ken,Khanty_Mansi_Autonomous_Okrug,2392.24091382
Yamaguchi-ken,Kirov_Oblast,1759.48360366
Yamaguchi-ken,Komi_Republic,1992.79459321
Yamaguchi-ken,Kostroma_Oblast,1725.16137712
Yamaguchi-ken,Krasnodar_Krai,1704.81547232
Yamaguchi-ken,Krasnoyarsk_Krai,1859.54657684
Yamaguchi-ken,Kurgan_Oblast,1771.6193508
Yamaguchi-ken,Kursk_Oblast,1637.39224677
Yamaguchi-ken,Leningrad_Oblast,1630.57409028
Yamaguchi-ken,Lipetsk_Oblast,1674.94257071
Yamaguchi-ken,Magadan_Oblast,2045.31070256
Yamaguchi-ken,Mari_El,1869.05426095
Yamaguchi-ken,Mordovia,1738.67010011
Yamaguchi-ken,Moscow_Oblast,1606.20882236
Yamaguchi-ken,Moscow,1622.66610763
Yamaguchi-ken,Murmansk_Oblast,1927.59905559
Yamaguchi-ken,Nenets_Autonomous_Okrug,2177.820487
Yamaguchi-ken,Nizhny_Novgorod_Oblast,1675.36747771
Yamaguchi-ken,North_Ossetia_Alania,1771.92139155
Yamaguchi-ken,Novgorod_Oblast,1633.81568358
Yamaguchi-ken,Novosibirsk_Oblast,1735.31212558
Yamaguchi-ken,Omsk_Oblast,1815.14692597
Yamaguchi-ken,Orenburg_Oblast,1838.94874995
Yamaguchi-ken,Oryol_Oblast,1633.44064519
Yamaguchi-ken,Penza_Oblast,1662.09623396
Yamaguchi-ken,Perm_Krai,1800.37096707
Yamaguchi-ken,Primorsky_Krai,1743.94985087
Yamaguchi-ken,Pskov_Oblast,1618.31385002
Yamaguchi-ken,Rostov_Oblast,1672.06660684
Yamaguchi-ken,Ryazan_Oblast,1558.09495967
Yamaguchi-ken,Sakha,2282.24397116
Yamaguchi-ken,Sakhalin_Oblast,1880.11406485
Yamaguchi-ken,Samara_Oblast,1687.12641867
Yamaguchi-ken,Saratov_Oblast,1669.15710931
Yamaguchi-ken,Smolensk_Oblast,1650.74146384
Yamaguchi-ken,St._Petersburg,1522.83421303
Yamaguchi-ken,Stavropol_Krai,1774.0627838
Yamaguchi-ken,Sverdlovsk_Oblast,1750.77811489
Yamaguchi-ken,Tambov_Oblast,1609.72077964
Yamaguchi-ken,Tatarstan,1804.52383193
Yamaguchi-ken,Tomsk_Oblast,1875.17182409
Yamaguchi-ken,Tula_Oblast,1538.06493377
Yamaguchi-ken,Tuva,2570.77446543
Yamaguchi-ken,Tver_Oblast,1583.13138359
Yamaguchi-ken,Tyumen_Oblast,1931.16042448
Yamaguchi-ken,Udmurtia,1892.79466314
Yamaguchi-ken,Ulyanovsk_Oblast,1693.7122389
Yamaguchi-ken,Vladimir_Oblast,1613.7493798
Yamaguchi-ken,Volgograd_Oblast,1676.6395685
Yamaguchi-ken,Vologda_Oblast,1805.97091046
Yamaguchi-ken,Voronezh_Oblast,1601.71427708
Yamaguchi-ken,Yamalo_Nenets_Autonomous_Okrug,2597.42690558
Yamaguchi-ken,Yaroslavl_Oblast,1620.1331853
Yamaguchi-ken,Zabaykalsky_Krai,2049.70875352
Yamaguchi-ken,Eastern_Cape,2659.63757094
Yamaguchi-ken,Free_State,2656.32106165
Yamaguchi-ken,Gauteng,2647.86337496
Yamaguchi-ken,KwaZulu-Natal,2857.78319477
Yamaguchi-ken,Limpopo,2853.77942444
Yamaguchi-ken,Mpumalanga,2941.98584629
Yamaguchi-ken,Northern_Cape,2571.1476009
Yamaguchi-ken,North_West,2624.94189118
Yamaguchi-ken,Western_Cape,2380.08034995
Yamaguchi-ken,Alabama,1551.54219109
Yamaguchi-ken,Alaska,1959.30634742
Yamaguchi-ken,Arizona,1545.72349564
Yamaguchi-ken,Arkansas,1522.42050941
Yamaguchi-ken,California,1631.07138003
Yamaguchi-ken,Colorado,1633.0960027
Yamaguchi-ken,Connecticut,1434.06640646
Yamaguchi-ken,Delaware,1439.59764055
Yamaguchi-ken,District_of_Columbia,1766.12100828
Yamaguchi-ken,Florida,1265.08559118
Yamaguchi-ken,Georgia,1667.17667803
Yamaguchi-ken,Hawaii,1378.29337476
Yamaguchi-ken,Idaho,1692.40125967
Yamaguchi-ken,Illinois,1576.87712794
Yamaguchi-ken,Indiana,1556.93784046
Yamaguchi-ken,Iowa,1553.03530113
Yamaguchi-ken,Kansas,1631.36439215
Yamaguchi-ken,Kentucky,1545.3997089
Yamaguchi-ken,Louisiana,1653.93708664
Yamaguchi-ken,Maine,1320.12733869
Yamaguchi-ken,Maryland,1509.7460363
Yamaguchi-ken,Massachusetts,1412.52858511
Yamaguchi-ken,Michigan,1526.40038031
Yamaguchi-ken,Minnesota,1607.34608264
Yamaguchi-ken,Mississippi,1625.89445005
Yamaguchi-ken,Missouri,1530.36049553
Yamaguchi-ken,Montana,1432.31507646
Yamaguchi-ken,Nebraska,1565.35903114
Yamaguchi-ken,Nevada,1533.52073294
Yamaguchi-ken,New_Hampshire,1406.27613043
Yamaguchi-ken,New_Jersey,1436.02660644
Yamaguchi-ken,New_Mexico,1591.55297247
Yamaguchi-ken,New_York,1489.32418682
Yamaguchi-ken,North_Carolina,1540.38678298
Yamaguchi-ken,North_Dakota,1547.29145828
Yamaguchi-ken,Ohio,1474.44106891
Yamaguchi-ken,Oklahoma,1599.67723702
Yamaguchi-ken,Oregon,1458.4890264
Yamaguchi-ken,Pennsylvania,1380.13060552
Yamaguchi-ken,Puerto_Rico,1619.43855959
Yamaguchi-ken,Rhode_Island,1367.29660007
Yamaguchi-ken,South_Carolina,1506.10527148
Yamaguchi-ken,South_Dakota,1562.85739894
Yamaguchi-ken,Tennessee,1508.16135886
Yamaguchi-ken,Texas,1758.32825032
Yamaguchi-ken,Utah,2071.607479
Yamaguchi-ken,Vermont,1387.15439967
Yamaguchi-ken,Virginia,1515.01823304
Yamaguchi-ken,Washington,1524.70131857
Yamaguchi-ken,West_Virginia,1359.31068451
Yamaguchi-ken,Wisconsin,1561.9589007
Yamaguchi-ken,Wyoming,1619.0005927
Yamaguchi-ken,Israel,1970.96542654
Yamanashi-ken,Australian_Capital_Territory,1787.26004788
Yamanashi-ken,New_South_Wales,1542.22318289
Yamanashi-ken,Northern_Territory,2030.66374082
Yamanashi-ken,Queensland,1624.13084914
Yamanashi-ken,South_Australia,1505.45496569
Yamanashi-ken,Tasmania,1544.53079878
Yamanashi-ken,Victoria,1582.91040671
Yamanashi-ken,Western_Australia,1670.2282897
Yamanashi-ken,Alberta,1596.49353768
Yamanashi-ken,British_Columbia,1295.92571866
Yamanashi-ken,Manitoba,1590.37394444
Yamanashi-ken,New_Brunswick,1415.25743826
Yamanashi-ken,Newfoundland_and_Labrador,1426.8564182
Yamanashi-ken,Nova_Scotia,1362.40118886
Yamanashi-ken,Ontario,1377.98175679
Yamanashi-ken,Prince_Edward_Island,1474.29448765
Yamanashi-ken,Quebec,1486.96122319
Yamanashi-ken,Saskatchewan,1534.99911204
Yamanashi-ken,Northwest_Territories,2334.27820613
Yamanashi-ken,Nunavut,2685.96023369
Yamanashi-ken,Yukon,2274.47278179
Yamanashi-ken,Anhui,1668.25458406
Yamanashi-ken,Beijing,2212.73165372
Yamanashi-ken,Chongqing,1581.84495049
Yamanashi-ken,Fujian,1997.65612617
Yamanashi-ken,Gansu,1809.00160432
Yamanashi-ken,Guangdong,2203.30672303
Yamanashi-ken,Guangxi,1775.5409176
Yamanashi-ken,Guizhou,1758.54849409
Yamanashi-ken,Hainan,1942.47237734
Yamanashi-ken,Hebei,1767.30440517
Yamanashi-ken,Heilongjiang,1715.62200954
Yamanashi-ken,Henan,1781.72885428
Yamanashi-ken,Hubei,1723.7288246
Yamanashi-ken,Hunan,1690.47679359
Yamanashi-ken,Inner_Mongolia,1816.42402574
Yamanashi-ken,Jiangsu,1747.34719397
Yamanashi-ken,Jiangxi,1974.97760501
Yamanashi-ken,Jilin,1692.20381455
Yamanashi-ken,Liaoning,1603.66959413
Yamanashi-ken,Ningxia,2037.10042703
Yamanashi-ken,Qinghai,2107.9088207
Yamanashi-ken,Shaanxi,1801.73228443
Yamanashi-ken,Shandong,1630.25067721
Yamanashi-ken,Shanghai,2126.01314439
Yamanashi-ken,Shanxi,1853.73127614
Yamanashi-ken,Sichuan,1590.34291532
Yamanashi-ken,Tianjin,2037.26098438
Yamanashi-ken,Tibet,2373.5182124
Yamanashi-ken,Xinjiang,2047.60481597
Yamanashi-ken,Yunnan,1943.16979049
Yamanashi-ken,Zhejiang,1892.37352368
Yamanashi-ken,Greece,1387.38317373
Yamanashi-ken,Norway,1585.76895755
Yamanashi-ken,Romania,1717.94801599
Yamanashi-ken,Slovakia,1895.2469271
Yamanashi-ken,Spain,1512.38012168
Yamanashi-ken,Portugal,1383.25326041
Yamanashi-ken,Ireland,1900.82945808
Yamanashi-ken,France,1723.28809314
Yamanashi-ken,Slovenia,1628.9498099
Yamanashi-ken,Netherlands,1738.13601295
Yamanashi-ken,Finland,1619.16365238
Yamanashi-ken,Austria,1674.61258587
Yamanashi-ken,United-Kingdom,1472.85606034
Yamanashi-ken,Italy,1395.96518648
Yamanashi-ken,Germany,1569.07479173
Yamanashi-ken,Lithuania,1624.12432272
Yamanashi-ken,Denmark,1705.71492305
Yamanashi-ken,Latvia,1484.90789436
Yamanashi-ken,Estonia,1481.72177269
Yamanashi-ken,Hungary,1683.65129453
Yamanashi-ken,Luxembourg,1730.76843549
Yamanashi-ken,Bulgaria,1588.23860956
Yamanashi-ken,Czech,1657.4331407
Yamanashi-ken,Switzerland,1407.117355
Yamanashi-ken,Sweden,1372.02934861
Yamanashi-ken,Cyprus,1748.03930765
Yamanashi-ken,Uttar_Pradesh,2700.83153069
Yamanashi-ken,Rajasthan,2788.86742942
Yamanashi-ken,Haryana,2746.00966252
Yamanashi-ken,Puducherry,2354.26027338
Yamanashi-ken,West_Bengal,2512.27782268
Yamanashi-ken,Andhra_Pradesh,2478.59744739
Yamanashi-ken,Arunachal_Pradesh,3123.42715752
Yamanashi-ken,Sikkim,2790.82080199
Yamanashi-ken,Assam,2807.83368809
Yamanashi-ken,Uttarakhand,2607.42220816
Yamanashi-ken,Tamil_Nadu,2243.86693617
Yamanashi-ken,Mizoram,2786.58689422
Yamanashi-ken,Himachal_Pradesh,2322.47992203
Yamanashi-ken,Meghalaya,3083.37530463
Yamanashi-ken,Gujarat,2660.52345165
Yamanashi-ken,Odisha,2473.58205059
Yamanashi-ken,Maharashtra,2467.15526803
Yamanashi-ken,Nct_of_Delhi,2800.14037732
Yamanashi-ken,Chhattisgarh,2673.19867187
Yamanashi-ken,Manipur,2598.23500918
Yamanashi-ken,Bihar,2755.66013772
Yamanashi-ken,Tripura,2631.08578788
Yamanashi-ken,Jammu_and_Kashmir,2810.93939484
Yamanashi-ken,Punjab,2444.1725043
Yamanashi-ken,Goa,2193.96919342
Yamanashi-ken,Madhya_Pradesh,2612.67790814
Yamanashi-ken,Jharkhand,2784.38087317
Yamanashi-ken,Andaman_and_Nicobar_Islands,2591.78821791
Yamanashi-ken,Karnataka,2522.15918405
Yamanashi-ken,Daman_and_Diu,3368.0846021
Yamanashi-ken,Nagaland,2909.83112341
Yamanashi-ken,Kerala,2013.32275149
Yamanashi-ken,Aichi-ken,519.808861715
Yamanashi-ken,Akita-ken,526.632992431
Yamanashi-ken,Aomori-ken,343.918313019
Yamanashi-ken,Chiba-ken,429.964898795
Yamanashi-ken,Ehime-ken,339.933758817
Yamanashi-ken,Fukui-ken,341.956863273
Yamanashi-ken,Fukuoka-ken,479.410575306
Yamanashi-ken,Fukushima-ken,346.060255423
Yamanashi-ken,Gifu-ken,276.457893591
Yamanashi-ken,Gumma-ken,305.438277276
Yamanashi-ken,Hiroshima-ken,418.367743414
Yamanashi-ken,Hokkaido,424.709067562
Yamanashi-ken,Hyogo-ken,401.511356529
Yamanashi-ken,Ibaraki-ken,289.23083593
Yamanashi-ken,Ishikawa-ken,343.006022067
Yamanashi-ken,Iwate-ken,373.656614565
Yamanashi-ken,Kagawa-ken,388.126888595
Yamanashi-ken,Kagoshima-ken,461.69492181
Yamanashi-ken,Kanagawa-ken,589.044323469
Yamanashi-ken,Kochi-ken,364.300394266
Yamanashi-ken,Kumamoto-ken,340.263841116
Yamanashi-ken,Kyoto-fu,483.993491354
Yamanashi-ken,Mie-ken,303.793816489
Yamanashi-ken,Miyagi-ken,363.273381379
Yamanashi-ken,Miyazaki-ken,412.150437729
Yamanashi-ken,Nagano-ken,298.692229819
Yamanashi-ken,Nagasaki-ken,366.782124071
Yamanashi-ken,Nara-ken,327.745339762
Yamanashi-ken,Niigata-ken,302.515648111
Yamanashi-ken,Oita-ken,358.201240144
Yamanashi-ken,Okayama-ken,315.037626284
Yamanashi-ken,Okinawa-ken,816.111185751
Yamanashi-ken,Osaka-fu,498.225763585
Yamanashi-ken,Saga-ken,380.590637051
Yamanashi-ken,Saitama-ken,479.230306021
Yamanashi-ken,Shiga-ken,500.219733716
Yamanashi-ken,Shimane-ken,411.87882991
Yamanashi-ken,Shizuoka-ken,285.266515864
Yamanashi-ken,Tochigi-ken,331.485927739
Yamanashi-ken,Tokushima-ken,339.959427106
Yamanashi-ken,Tokyo-to,889.128108041
Yamanashi-ken,Tottori-ken,365.616173383
Yamanashi-ken,Toyama-ken,352.435125098
Yamanashi-ken,Wakayama-ken,299.218944143
Yamanashi-ken,Yamagata-ken,430.044407019
Yamanashi-ken,Yamaguchi-ken,356.607377085
Yamanashi-ken,Yamanashi-ken,0.0
Yamanashi-ken,Adygea,1679.2834411
Yamanashi-ken,Altai_Krai,1861.79449783
Yamanashi-ken,Altai_Republic,2207.09194754
Yamanashi-ken,Amur_Oblast,1963.38955777
Yamanashi-ken,Arkhangelsk_Oblast,1843.49306125
Yamanashi-ken,Astrakhan_Oblast,1822.20443174
Yamanashi-ken,Bashkortostan,1856.49358134
Yamanashi-ken,Belgorod_Oblast,1736.94026941
Yamanashi-ken,Bryansk_Oblast,1697.7640303
Yamanashi-ken,Buryatia,2049.85480219
Yamanashi-ken,Chechnya,2813.77377168
Yamanashi-ken,Chelyabinsk_Oblast,1796.89324771
Yamanashi-ken,Chukotka,2371.87240363
Yamanashi-ken,Chuvashia,1775.37165195
Yamanashi-ken,Dagestan,2417.98659783
Yamanashi-ken,Ingushetia,2833.2408545
Yamanashi-ken,Irkutsk_Oblast,1895.0091228
Yamanashi-ken,Ivanovo_Oblast,1680.8759679
Yamanashi-ken,Jewish_Autonomous_Oblast,1941.69983371
Yamanashi-ken,Kabardino_Balkaria,1972.45395837
Yamanashi-ken,Kaliningrad_Oblast,1661.95977868
Yamanashi-ken,Kalmykia,2027.11023019
Yamanashi-ken,Kaluga_Oblast,1596.53255911
Yamanashi-ken,Kamchatka_Krai,1942.65020222
Yamanashi-ken,Karachay_Cherkessia,1906.06039824
Yamanashi-ken,Karelia,1790.33374202
Yamanashi-ken,Kemerovo_Oblast,1874.66678579
Yamanashi-ken,Khabarovsk_Krai,1782.9103447
Yamanashi-ken,Khakassia,1942.75370625
Yamanashi-ken,Khanty_Mansi_Autonomous_Okrug,2357.6339288
Yamanashi-ken,Kirov_Oblast,1795.00760821
Yamanashi-ken,Komi_Republic,1995.43461945
Yamanashi-ken,Kostroma_Oblast,1764.47184785
Yamanashi-ken,Krasnodar_Krai,1699.25727618
Yamanashi-ken,Krasnoyarsk_Krai,1865.38031218
Yamanashi-ken,Kurgan_Oblast,1815.0242054
Yamanashi-ken,Kursk_Oblast,1652.54396361
Yamanashi-ken,Leningrad_Oblast,1636.59818157
Yamanashi-ken,Lipetsk_Oblast,1698.1199158
Yamanashi-ken,Magadan_Oblast,2022.06443948
Yamanashi-ken,Mari_El,1854.34567926
Yamanashi-ken,Mordovia,1753.17417642
Yamanashi-ken,Moscow_Oblast,1585.4123911
Yamanashi-ken,Moscow,1571.29286951
Yamanashi-ken,Murmansk_Oblast,1941.1185629
Yamanashi-ken,Nenets_Autonomous_Okrug,2140.99069216
Yamanashi-ken,Nizhny_Novgorod_Oblast,1696.20007893
Yamanashi-ken,North_Ossetia_Alania,1718.3826779
Yamanashi-ken,Novgorod_Oblast,1674.19797595
Yamanashi-ken,Novosibirsk_Oblast,1738.99788943
Yamanashi-ken,Omsk_Oblast,1818.09531498
Yamanashi-ken,Orenburg_Oblast,1854.56275575
Yamanashi-ken,Oryol_Oblast,1642.11754762
Yamanashi-ken,Penza_Oblast,1692.99245582
Yamanashi-ken,Perm_Krai,1817.66832532
Yamanashi-ken,Primorsky_Krai,1767.45440082
Yamanashi-ken,Pskov_Oblast,1660.85165805
Yamanashi-ken,Rostov_Oblast,1663.31078822
Yamanashi-ken,Ryazan_Oblast,1600.59499259
Yamanashi-ken,Sakha,2221.87019674
Yamanashi-ken,Sakhalin_Oblast,1880.34760681
Yamanashi-ken,Samara_Oblast,1698.36639346
Yamanashi-ken,Saratov_Oblast,1697.58381817
Yamanashi-ken,Smolensk_Oblast,1666.18042663
Yamanashi-ken,St._Petersburg,1485.7633235
Yamanashi-ken,Stavropol_Krai,1749.09157234
Yamanashi-ken,Sverdlovsk_Oblast,1778.17546934
Yamanashi-ken,Tambov_Oblast,1646.70976862
Yamanashi-ken,Tatarstan,1777.11542073
Yamanashi-ken,Tomsk_Oblast,1874.73618513
Yamanashi-ken,Tula_Oblast,1556.97302062
Yamanashi-ken,Tuva,2562.21548339
Yamanashi-ken,Tver_Oblast,1619.46742529
Yamanashi-ken,Tyumen_Oblast,1943.31743995
Yamanashi-ken,Udmurtia,1882.49601213
Yamanashi-ken,Ulyanovsk_Oblast,1719.01894597
Yamanashi-ken,Vladimir_Oblast,1643.35231272
Yamanashi-ken,Volgograd_Oblast,1683.21000018
Yamanashi-ken,Vologda_Oblast,1833.64600728
Yamanashi-ken,Voronezh_Oblast,1625.87249375
Yamanashi-ken,Yamalo_Nenets_Autonomous_Okrug,2537.74058236
Yamanashi-ken,Yaroslavl_Oblast,1647.72380211
Yamanashi-ken,Zabaykalsky_Krai,2040.86878153
Yamanashi-ken,Eastern_Cape,2656.79399499
Yamanashi-ken,Free_State,2649.19143272
Yamanashi-ken,Gauteng,2634.78422617
Yamanashi-ken,KwaZulu-Natal,2859.70402918
Yamanashi-ken,Limpopo,2858.28178461
Yamanashi-ken,Mpumalanga,2943.75029624
